data,pressao_atm_max,pressao_atm_min,chuva_mm,temp_ar_max,temp_ar_min,umid_relat_max,umid_relat_min,rad_solar_total,temp_max,temp_min,temp_ar_media,umid_relat_media,vento_veloc,rad_solar_media,et0
2017-03-19 21:00:00,620.116,599.765,0.0,25.436,24.625,93.701,84.236,1512.966,23.73813,22.54819,25.09951,89.16297,0.165625,4.202684,0.00377469
2017-03-19 22:00:00,620.0855,599.9023,0.0,25.336,24.695,89.271,84.644,1483.034,22.85828,22.5445,24.88059,87.47689,0.2209028,4.11954,0.00463608
2017-03-19 23:00:00,620.0458,599.8474,0.0,24.835,24.542,92.605,89.273,1535.353,23.45462,22.84077,24.68666,91.0312,0.7005554,4.264868,0.007247329
2017-03-20 00:00:00,619.9329,599.826,0.0,24.754,24.243,96.285,92.43,1517.64,23.72484,23.37988,24.42354,94.70064,0.3931251,4.215667,0.003795982
2017-03-20 01:00:00,619.5788,599.8596,0.0,24.253,24.064,98.357,96.332,1497.157,23.84005,23.6241,24.1648,97.50858,0.24875,4.15877,0.002483699
2017-03-20 02:00:00,619.8596,599.9115,0.0,24.222,23.964,99.078,98.281,1568.975,23.97136,23.79546,24.10359,98.62602,0.3141667,4.358263,0.002338575
2017-03-20 03:00:00,600.8608,599.7344,0.0,24.253,23.802,99.588,98.699,1470.387,24.0746,23.72071,23.96171,99.29016,0.2965278,4.084407,0.002030151
2017-03-20 04:00:00,619.5299,599.7741,0.0,24.263,24.054,98.734,98.324,1592.613,24.04762,23.83961,24.17617,98.49467,0.326875,4.423924,0.002415359
2017-03-20 05:00:00,600.9615,599.707,0.0,24.073,23.642,99.82,98.722,1398.989,23.90421,23.59121,23.84783,99.35603,0.009305556,3.88608,0.001892989
2017-03-20 06:00:00,619.2186,599.826,0.0,23.912,23.572,99.924,98.422,1375.591,23.742,23.52086,23.74023,99.25609,0.07486111,3.821086,0.00188314
2017-03-20 07:00:00,619.0904,599.7802,0.0,24.523,23.872,98.422,93.488,1515.406,23.65646,23.34317,24.1796,95.90475,0.5525,4.209462,0.005768825
2017-03-20 08:00:00,619.4811,599.7802,0.0,26.448,24.494,93.605,84.93,2116.569,24.17381,23.28196,25.42904,89.58729,1.564166,5.879359,0.02001615
2017-03-20 09:00:00,619.3621,599.7192,0.0,28.38,25.796,87.105,77.736,2555.973,24.46927,23.3381,27.0482,82.48535,1.660972,7.099926,0.03390439
2017-03-20 10:00:00,619.7009,599.7711,0.0,30.119,27.688,78.359,66.455,2753.298,24.33446,22.76068,28.6976,73.55755,2.078333,7.64805,0.06018927
2017-03-20 11:00:00,619.6673,599.7344,0.0,30.369,28.66,73.554,66.703,2456.954,23.97795,22.50542,29.34985,69.75384,1.756459,6.824871,0.05945359
2017-03-20 12:00:00,601.0104,599.7161,0.0,31.678,28.701,71.55,62.628,2979.368,24.51995,22.39613,30.07058,67.21603,2.410764,8.276023,0.08529872
2017-03-20 13:00:00,619.9329,599.7833,0.0,31.72,30.01,69.176,61.39,2717.716,24.53562,22.61831,30.78644,65.13493,1.584028,7.549211,0.06423006
2017-03-20 14:00:00,601.0104,599.8443,0.0,32.558,30.228,67.609,56.559,2977.693,24.53237,22.30314,31.37302,62.89198,1.872014,8.271368,0.07948
2017-03-20 15:00:00,619.9084,599.7497,0.0,32.908,31.4,64.351,53.639,2817.564,24.37374,21.78417,32.20644,58.76844,1.836389,7.826566,0.08707406
2017-03-20 16:00:00,600.9677,599.7955,0.0,33.267,31.938,59.027,52.944,2280.969,23.49486,21.68764,32.62962,55.49442,1.524166,6.336025,0.07920502
2017-03-20 17:00:00,620.2137,599.8535,0.0,33.167,29.701,65.488,52.97,1761.702,23.65808,21.69419,31.29408,59.35193,1.736945,4.893617,0.07857857
2017-03-20 18:00:00,620.0977,599.768,0.0,30.458,28.958,68.602,62.176,1604.061,22.8642,22.21402,29.71008,65.50674,1.205625,4.455724,0.04761392
2017-03-20 19:00:00,620.0549,599.7375,0.0,28.939,27.319,79.791,68.258,1494.006,23.59838,22.49795,28.06191,74.32378,0.4940279,4.150017,0.01435768
2017-03-20 20:00:00,619.9084,599.7924,0.0,27.438,26.247,83.8,78.816,1484.387,23.60876,23.12421,27.03038,80.67685,1.003542,4.123298,0.01851154
2017-03-20 21:00:00,600.9402,599.9115,0.0,26.257,25.275,91.285,83.796,1463.11,23.77937,23.23649,25.66661,87.83651,0.2305555,4.064194,0.00469258
2017-03-20 22:00:00,600.4304,599.826,0.0,25.306,24.644,94.392,91.312,1443.059,23.91604,23.68957,24.99894,93.03676,0.08854167,4.008498,0.002556622
2017-03-20 23:00:00,620.0427,599.7833,0.0,24.632,24.434,95.968,94.386,1473.714,23.87953,23.64382,24.52119,95.30944,0.3383333,4.093649,0.003334537
2017-03-21 00:00:00,619.9786,599.8871,0.0,24.484,24.353,97.394,95.96,1426.465,24.01112,23.78264,24.4133,96.72021,0.01770833,3.962402,0.001988417
2017-03-21 01:00:00,600.9585,599.8871,0.0,24.484,24.343,98.037,97.378,1413.152,24.14489,23.94551,24.40046,97.76669,0.05388888,3.925423,0.002013811
2017-03-21 02:00:00,600.9371,599.7497,0.0,24.472,24.273,97.996,97.648,1399.641,24.12339,23.9433,24.39377,97.80294,0.02048611,3.887893,0.001938817
2017-03-21 03:00:00,600.3571,599.8107,0.0,24.324,24.144,98.195,97.894,1369.332,24.0232,23.82685,24.23338,98.0312,0.01326389,3.803701,0.001886103
2017-03-21 04:00:00,619.7772,599.7192,0.0,24.273,24.093,98.172,97.578,1409.793,23.90231,23.76547,24.18181,97.84795,0.06284722,3.916093,0.002017303
2017-03-21 05:00:00,600.8853,599.7711,0.0,24.202,24.042,98.855,97.854,1395.813,24.02132,23.81932,24.12557,98.41866,0.01243056,3.877258,0.001907779
2017-03-21 06:00:00,600.0702,599.7497,0.0,24.214,23.732,99.75,98.656,1314.476,24.01611,23.68579,24.04665,99.03075,0.0,3.651322,0.001797911
2017-03-21 07:00:00,600.0824,599.765,0.0,24.343,23.682,99.998,99.752,1329.566,24.343,23.682,23.92188,99.96323,0.0,3.69324,0.003259436
2017-03-21 08:00:00,600.9219,599.8412,0.0,25.746,24.324,99.998,92.432,1715.337,24.876,24.14689,24.88546,97.43327,0.7089584,4.764825,0.005713031
2017-03-21 09:00:00,619.4841,599.7802,0.0,27.938,25.724,92.59,79.324,2682.218,25.15053,23.79301,26.78766,86.89603,1.492638,7.450605,0.02492768
2017-03-21 10:00:00,619.884,599.8412,0.0,29.978,27.046,82.785,68.816,2658.654,24.89295,22.76931,28.20543,77.45508,1.868056,7.385151,0.04736314
2017-03-21 11:00:00,619.5788,599.7802,0.0,30.63,28.478,75.088,58.394,3135.821,24.46235,21.08485,29.64902,66.29063,2.068334,8.710613,0.07695913
2017-03-21 12:00:00,620.1374,599.71,0.0,31.7,30.08,62.871,56.292,3294.377,23.1663,20.76725,30.81787,59.58012,1.888333,9.151048,0.08646655
2017-03-21 13:00:00,619.8901,599.7558,0.0,32.289,30.228,65.14,55.887,3052.137,24.1595,21.83151,31.23552,60.79782,1.627639,8.478158,0.07438221
2017-03-21 14:00:00,620.1496,599.9115,0.0,32.628,30.57,64.371,55.569,2948.898,24.67169,21.99423,31.53696,59.71789,1.698611,8.191382,0.07919394
2017-03-21 15:00:00,620.0794,599.71,0.0,33.027,30.97,62.054,54.099,2621.332,23.80178,21.97217,31.91152,58.36368,1.361876,7.281478,0.06753773
2017-03-21 16:00:00,620.2045,599.7222,0.0,33.117,31.659,59.933,53.447,2276.731,23.67361,22.18055,32.61877,56.51805,1.33493,6.324252,0.06910972
2017-03-21 17:00:00,620.1526,599.8107,0.0,33.167,30.728,60.726,52.147,1690.495,23.03934,21.72187,31.96373,56.72433,1.031597,4.695819,0.05337648
2017-03-21 18:00:00,600.9646,599.7955,0.0,32.01,29.228,68.109,55.722,1607.213,23.47624,21.93255,30.64719,62.71469,0.3866667,4.464479,0.02018683
2017-03-21 19:00:00,600.8761,599.765,0.0,29.25,27.839,74.531,67.863,1489.122,23.09393,22.26976,28.43164,70.69238,0.07055555,4.136451,0.004357827
2017-03-21 20:00:00,619.8383,599.7314,0.0,27.839,25.576,85.406,73.912,1450.901,23.61833,22.37332,26.6217,80.88446,0.9846528,4.030281,0.01788173
2017-03-21 21:00:00,620.1282,599.826,0.0,25.576,24.654,88.109,85.398,1419.881,22.96247,22.48985,25.03873,87.17744,0.2027778,3.944113,0.004434962
2017-03-21 22:00:00,620.2228,599.7619,0.0,24.835,24.292,88.516,86.688,1429.409,22.61314,22.21353,24.53867,87.32691,0.5328473,3.970581,0.007826701
2017-03-21 23:00:00,619.7558,599.7344,0.0,24.414,24.042,89.396,88.275,1392.279,22.40343,22.16877,24.22981,88.81221,0.16625,3.867441,0.00366331
2017-03-22 00:00:00,619.9817,599.9329,0.0,24.594,24.073,91.699,87.98,1435.857,22.74468,22.30408,24.39345,89.20262,0.738333,3.988491,0.008503268
2017-03-22 01:00:00,600.9188,599.7344,0.0,24.093,23.932,94.396,91.754,1425.701,23.1301,22.66948,24.0032,93.60045,0.1150694,3.960281,0.002612832
2017-03-22 02:00:00,600.5037,599.9481,0.0,24.214,24.034,94.496,93.273,1402.691,23.2297,23.00268,24.1314,93.90812,0.1769444,3.896365,0.002881638
2017-03-22 03:00:00,620.0305,599.71,0.0,24.194,24.012,93.752,92.576,1394.08,23.1087,22.78579,24.09966,93.26631,0.06513888,3.872445,0.002317012
2017-03-22 04:00:00,600.4701,599.8718,0.0,24.304,23.572,94.66,91.31,1388.413,22.88467,22.59447,24.04856,92.42336,0.07249999,3.856702,0.002418601
2017-03-22 05:00:00,600.0854,599.765,0.0,23.662,23.35,97.193,94.66,1329.559,23.04349,22.6691,23.49366,96.40263,0.0,3.693218,0.001819446
2017-03-22 06:00:00,600.5189,599.7497,0.0,23.862,23.382,97.164,95.312,1337.319,23.16224,22.81868,23.60554,96.24208,0.06777777,3.714776,0.002049498
2017-03-22 07:00:00,600.3755,599.7527,0.0,24.073,23.522,98.062,96.434,1419.18,23.71204,23.02803,23.74692,97.61912,0.05576389,3.942166,0.003576379
2017-03-22 08:00:00,619.6002,599.7497,0.0,25.255,24.054,97.625,94.033,1746.4,24.42106,23.6334,24.54148,96.47238,0.4620833,4.851111,0.005658451
2017-03-22 09:00:00,619.2491,599.8138,0.0,27.938,25.196,94.43,81.426,2396.589,24.87041,24.13763,26.51265,88.52784,0.5825,6.657193,0.01230446
2017-03-22 10:00:00,619.7589,599.7405,0.0,29.41,27.579,82.736,73.636,2483.35,25.18521,23.15541,28.28957,78.21107,1.554027,6.898195,0.03954244
2017-03-22 11:00:00,620.0427,599.7497,0.0,29.88,28.138,78.242,69.472,2177.483,24.66804,23.32764,28.88133,74.43345,1.522292,6.048565,0.04457876
2017-03-22 12:00:00,619.4445,599.7497,0.0,31.291,28.92,74.222,63.976,2726.866,24.80445,23.16887,29.91805,69.63714,1.391736,7.574628,0.05032442
2017-03-22 13:00:00,619.765,599.7314,0.0,31.95,29.9,68.682,60.331,2760.433,24.83473,22.45833,31.00766,63.98611,1.686529,7.667871,0.07004424
2017-03-22 14:00:00,620.1404,599.7527,0.0,33.087,30.201,68.336,58.173,3089.611,24.74476,22.71524,31.94803,61.48907,1.494027,8.582253,0.06902317
2017-03-22 15:00:00,620.0732,599.8718,0.0,33.698,31.07,64.148,55.949,2665.896,24.82476,22.65337,32.40078,60.0026,1.421806,7.405267,0.06812242
2017-03-22 16:00:00,620.2259,599.7497,0.0,34.076,32.168,63.474,53.169,2242.483,25.00172,22.16286,33.02753,56.66446,1.028333,6.229121,0.05533598
2017-03-22 17:00:00,619.9084,599.7497,0.0,33.497,30.888,63.269,53.721,1760.697,24.17986,22.55707,32.20794,59.1315,0.7714582,4.890824,0.03969582
2017-03-22 18:00:00,620.3236,599.768,13.208,30.97,25.156,93.638,61.884,1468.243,25.37959,22.76593,28.55385,79.71643,1.661805,4.078454,0.03731258
2017-03-22 19:00:00,619.6307,599.881,111.506,25.927,22.73,99.998,93.359,1594.767,25.05875,22.60399,23.40176,98.37961,1.184375,4.429908,0.003065414
2017-03-22 20:00:00,619.4689,599.826,11.938,23.01,22.73,99.998,99.998,1670.115,23.01,22.73,22.86448,99.99786,0.5693055,4.639209,0.001890814
2017-03-22 21:00:00,600.873,599.7344,0.508,23.382,22.85,99.998,99.998,1595.49,23.382,22.85,23.15346,99.99786,0.04847222,4.431917,0.002076895
2017-03-22 22:00:00,618.5898,599.7344,1.778,23.371,22.86,99.998,99.998,1596.608,23.371,22.86,23.1184,99.99786,0.1749306,4.435023,0.002009996
2017-03-22 23:00:00,618.2357,599.7344,0.254,23.06,22.418,99.998,99.998,1516.944,23.06,22.418,22.74765,99.99786,0.005416667,4.213732,0.00200665
2017-03-23 00:00:00,600.3327,599.7344,0.0,22.47,22.048,99.998,99.998,1485.3,22.47,22.048,22.24743,99.99786,0.0,4.125833,0.001966892
2017-03-23 01:00:00,600.3602,600.0336,0.0,22.64,22.308,99.998,99.998,1450.99,22.64,22.308,22.48479,99.99786,0.0,4.030528,0.001931997
2017-03-23 02:00:00,600.3449,599.826,0.0,22.77,22.49,99.998,99.998,1425.809,22.77,22.49,22.63372,99.99786,0.0,3.960581,0.001905797
2017-03-23 03:00:00,600.0854,599.7344,0.0,22.87,22.56,99.998,99.998,1389.921,22.87,22.56,22.7613,99.99786,0.0,3.860893,0.001867127
2017-03-23 04:00:00,600.7662,599.7344,0.0,22.94,22.509,99.998,99.998,1373.327,22.94,22.509,22.74961,99.99786,0.0,3.814798,0.001848348
2017-03-23 05:00:00,600.9707,599.826,0.0,22.699,22.439,99.998,99.998,1341.849,22.699,22.439,22.55236,99.99786,0.0,3.727358,0.001810711
2017-03-23 06:00:00,600.9249,599.8565,0.0,22.8,22.56,99.998,99.998,1330.638,22.8,22.56,22.67634,99.99786,0.0,3.696218,0.001799579
2017-03-23 07:00:00,600.7143,600.406,0.0,22.94,22.63,99.998,99.998,1335.279,22.94,22.63,22.74775,99.99786,0.0,3.70911,0.00325007
2017-03-23 08:00:00,600.7509,600.3022,0.0,25.056,22.93,99.998,94.779,1966.56,24.47414,22.93,23.71457,99.18049,0.0,5.462666,0.004567414
2017-03-23 09:00:00,600.7601,599.7497,0.0,26.007,24.974,94.75,86.84,2078.937,24.39784,23.43012,25.65696,89.6605,0.0,5.774824,0.004932708
2017-03-23 10:00:00,616.0134,599.7466,0.0,27.759,25.306,92.058,82.918,2213.552,25.35028,23.74141,26.13592,89.02647,0.145625,6.148756,0.00686143
2017-03-23 11:00:00,600.928,599.8107,0.0,27.638,26.167,88.928,81.252,2309.314,25.07882,23.66517,27.01828,85.27252,0.5693749,6.414761,0.01400503
2017-03-23 12:00:00,618.0311,599.7344,24.89198,26.957,23.542,98.902,82.668,1526.005,24.26953,22.92367,24.7758,92.99298,0.7357638,4.238903,0.008627759
2017-03-23 13:00:00,617.0146,599.826,17.27199,24.735,23.602,99.998,96.531,1800.206,24.40964,23.47478,24.22753,98.75694,0.03277778,5.000572,0.004276386
2017-03-23 14:00:00,617.2009,599.7344,5.588001,27.759,24.794,97.02,85.134,2986.094,25.69778,24.14163,26.45808,91.11217,0.0,8.294707,0.006876822
2017-03-23 15:00:00,617.2741,599.9207,0.0,29.38,26.668,94.462,80.354,2815.404,26.27187,24.97652,27.84455,87.36923,0.002777778,7.820568,0.006643415
2017-03-23 16:00:00,600.8364,599.9695,0.254,29.791,26.077,91.646,79.021,1729.681,26.27361,24.18753,27.69798,85.14488,0.1381944,4.80467,0.006442172
2017-03-23 17:00:00,618.3975,599.9329,0.0,26.077,24.343,93.369,89.886,1466.896,24.54553,23.01055,25.61161,91.69998,0.3007639,4.074711,0.006120759
2017-03-23 18:00:00,618.3334,599.9329,37.59202,24.324,22.258,99.998,92.52,1405.094,23.05222,22.258,22.90196,99.02292,0.4480556,3.903038,0.003721679
2017-03-23 19:00:00,617.3932,599.9451,0.508,22.529,22.208,99.998,99.998,1463.664,22.529,22.208,22.34716,99.99786,0.0,4.065734,0.001944221
2017-03-23 20:00:00,616.917,599.7985,0.508,22.82,22.348,99.998,99.998,1443.505,22.82,22.348,22.63336,99.99786,0.0,4.009737,0.001925632
2017-03-23 21:00:00,600.0549,599.7253,0.0,23.09,22.689,99.998,99.998,1420.756,23.09,22.689,22.89361,99.99786,0.0,3.946545,0.00190342
2017-03-23 22:00:00,600.0854,599.707,0.254,23.0,22.81,99.998,99.998,1421.731,23.0,22.81,22.88592,99.99786,0.0,3.949254,0.001904423
2017-03-23 23:00:00,600.348,599.8138,0.0,22.97,22.71,99.998,99.998,1431.381,22.97,22.71,22.82083,99.99786,0.0,3.976058,0.00191446
2017-03-24 00:00:00,600.2869,599.8229,0.0,22.84,22.55,99.998,99.998,1442.669,22.84,22.55,22.76692,99.99786,0.0,4.007414,0.001926454
2017-03-24 01:00:00,600.699,599.9664,0.0,22.598,22.308,99.998,99.998,1432.666,22.598,22.308,22.43963,99.99786,0.0,3.979629,0.001910887
2017-03-24 02:00:00,615.5006,599.9481,0.0,22.78,22.418,99.998,98.262,1466.5,22.60568,22.31519,22.58799,99.12003,0.0,4.073611,0.001953686
2017-03-24 03:00:00,600.9402,599.7619,0.0,22.85,22.499,99.998,99.136,1530.85,22.79,22.48144,22.67353,99.715,0.01819444,4.252361,0.002020107
2017-03-24 04:00:00,600.4579,599.7344,0.0,23.05,22.73,99.535,97.812,1546.714,22.78872,22.57808,22.88132,98.5956,0.003541667,4.296429,0.002052687
2017-03-24 05:00:00,615.5037,599.7772,1.524,22.97,22.678,99.998,99.457,1606.431,22.97,22.65914,22.83025,99.93826,0.1333333,4.462308,0.002045214
2017-03-24 06:00:00,615.3907,599.7344,0.0,23.07,22.85,99.998,99.998,1618.063,23.07,22.85,22.95195,99.99786,0.0,4.494619,0.002126412
2017-03-24 07:00:00,615.0854,599.7955,0.0,23.151,22.87,99.998,99.998,1645.781,23.151,22.87,22.99447,99.99786,0.03458333,4.571614,0.003875936
2017-03-24 08:00:00,600.9921,599.8565,0.0,23.822,23.11,99.998,99.922,1800.328,23.822,23.11,23.40919,99.99733,0.007708333,5.000911,0.004209827
2017-03-24 09:00:00,600.9738,599.7955,0.0,25.474,23.802,99.998,93.605,2234.533,24.66155,23.78181,24.5691,97.77383,0.01034722,6.207036,0.005181547
2017-03-24 10:00:00,613.8767,599.7619,0.0,27.768,25.134,94.55,82.012,3287.955,25.1245,23.87086,26.64413,87.44647,1.026666,9.133207,0.02004011
2017-03-24 11:00:00,613.8401,599.7497,0.0,29.529,26.976,84.296,69.184,3380.18,24.8683,22.416,28.48529,75.18206,1.232986,9.389389,0.03884958
2017-03-24 12:00:00,615.2686,599.7344,0.0,29.119,27.659,75.76,69.035,2490.744,24.07265,22.30566,28.38466,72.9111,1.999792,6.918734,0.05878829
2017-03-24 13:00:00,600.9982,599.7619,0.0,30.22,28.35,75.014,65.89,2661.113,24.25926,22.69418,29.30842,70.71023,1.145764,7.391979,0.04119178
2017-03-24 14:00:00,600.928,599.826,0.0,29.609,28.458,74.621,67.285,2053.11,23.84905,22.74034,28.86875,71.7141,1.041597,5.703083,0.03557371
2017-03-24 15:00:00,617.149,599.8412,0.0,29.34,28.5,72.628,67.246,2045.955,23.83993,22.17046,28.96487,70.11601,1.024722,5.683208,0.03687314
2017-03-24 16:00:00,618.3578,599.9329,0.0,29.708,28.76,72.3,65.566,2043.689,23.77429,21.95204,29.18934,69.30177,1.317847,5.676915,0.04663615
2017-03-24 17:00:00,600.9219,599.9084,0.0,29.42,27.659,74.082,65.269,1781.541,23.09089,21.77252,28.45892,69.74909,1.573541,4.948725,0.05212801
2017-03-24 18:00:00,600.9402,599.7497,0.0,28.939,26.628,76.941,69.434,1634.7,23.22914,22.01242,27.63873,73.17599,1.035208,4.540833,0.03227232
2017-03-24 19:00:00,600.0854,599.8412,0.0,26.648,24.986,85.592,76.98,1567.74,22.55118,22.16031,25.65079,81.92845,0.06395832,4.354833,0.003330174
2017-03-24 20:00:00,619.0812,599.7955,0.0,25.216,24.234,92.754,84.871,1560.357,23.38551,22.35799,24.71095,89.42374,0.2572222,4.334326,0.00461657
2017-03-24 21:00:00,600.8883,599.8687,0.0,24.604,23.952,98.648,92.777,1581.771,23.8435,23.36359,24.25575,96.48721,0.01854167,4.393809,0.002171703
2017-03-24 22:00:00,618.6203,599.7344,0.0,23.984,23.452,99.527,98.644,1610.637,23.78547,23.37965,23.68375,99.1483,0.4885418,4.473991,0.002258977
2017-03-24 23:00:00,618.428,599.7375,0.0,23.832,23.632,99.27,98.621,1720.553,23.65287,23.47126,23.71465,98.89535,0.5958332,4.779315,0.002524417
2017-03-25 00:00:00,618.2448,599.7924,0.0,23.952,23.722,99.34,98.898,1766.483,23.79622,23.60035,23.83426,99.11064,1.080764,4.906896,0.002556236
2017-03-25 01:00:00,618.0067,599.8412,0.0,24.034,23.912,98.988,98.156,1823.118,23.82079,23.63873,23.96988,98.50511,1.249584,5.064216,0.003220324
2017-03-25 02:00:00,618.0037,599.6826,0.0,24.154,23.912,98.438,97.359,1776.024,23.78298,23.65646,24.06894,97.7459,0.7092362,4.933401,0.003337153
2017-03-25 03:00:00,617.8572,599.7741,0.0,24.112,23.812,98.32,97.672,1674.562,23.76608,23.52982,24.0057,97.97368,0.2556945,4.651561,0.002567179
2017-03-25 04:00:00,617.9609,599.8199,0.0,23.832,23.532,99.542,98.152,1629.655,23.55552,23.33187,23.62005,98.77722,0.01659722,4.526818,0.002164619
2017-03-25 05:00:00,617.964,599.7497,0.0,23.722,23.411,99.918,99.369,1627.2,23.6705,23.35465,23.55101,99.53877,0.02875,4.520001,0.002144198
2017-03-25 06:00:00,600.8608,599.7955,0.0,23.692,23.452,99.902,99.41,1619.817,23.64819,23.4279,23.55382,99.7025,0.002986111,4.499491,0.002137538
2017-03-25 07:00:00,617.7473,599.7344,0.0,23.622,23.411,99.998,98.05,1631.656,23.532,23.29295,23.50107,99.31947,0.1209723,4.532376,0.003925337
2017-03-25 08:00:00,617.8205,599.7955,0.0,24.774,23.612,98.094,89.783,1941.159,23.51634,22.95357,24.07801,95.29322,0.4314585,5.392108,0.00643455
2017-03-25 09:00:00,618.0311,599.7344,0.0,26.568,24.594,90.008,81.432,2449.544,23.5292,22.77359,25.32434,86.86951,1.768681,6.80429,0.02688717
2017-03-25 10:00:00,618.2021,599.7344,0.0,27.72,26.468,82.136,74.91,3008.241,24.01315,22.22813,27.11783,78.90854,2.012222,8.356226,0.04702913
2017-03-25 11:00:00,618.8462,599.7589,0.0,28.63,26.718,78.836,72.542,2475.649,23.8612,22.46048,27.71379,75.82663,1.800278,6.876804,0.04812774
2017-03-25 12:00:00,600.9829,599.7497,0.0,28.939,27.839,77.734,72.195,2314.091,24.10793,23.04809,28.40492,74.81971,1.537152,6.428031,0.04423073
2017-03-25 13:00:00,619.2643,599.7497,0.0,30.6,28.298,75.98,67.292,2663.917,24.51366,23.11967,29.3436,71.62912,1.238264,7.399768,0.042658
2017-03-25 14:00:00,619.3987,599.7833,2.032,31.528,29.09,72.734,63.162,3155.938,24.58908,22.84146,30.25937,67.78694,1.574166,8.766495,0.059868
2017-03-25 15:00:00,600.9371,599.7344,0.0,32.08,29.529,69.703,60.777,2940.695,24.92176,22.65985,31.12989,64.52792,1.784722,8.168598,0.07292795
2017-03-25 16:00:00,600.9615,599.7253,0.0,32.188,29.369,71.527,60.159,2420.591,24.69384,22.45807,30.9466,64.16507,1.606458,6.723863,0.0661891
2017-03-25 17:00:00,620.2167,599.7497,0.0,32.178,27.919,78.02,58.457,1942.471,23.83461,22.538,29.86516,67.12176,1.690972,5.395752,0.06169961
2017-03-25 18:00:00,620.0947,599.7955,0.0,28.06,26.957,84.328,78.302,1718.888,24.77972,23.76898,27.59269,82.21623,1.357639,4.774688,0.02815923
2017-03-25 19:00:00,620.1679,599.826,0.0,27.088,25.416,91.214,83.876,1635.868,24.23664,23.87376,25.96354,88.75362,0.1735417,4.544079,0.004106359
2017-03-25 20:00:00,600.8669,599.765,0.0,25.455,24.925,94.527,91.098,1632.772,24.1511,23.86059,25.22678,92.589,0.002569444,4.535477,0.002219741
2017-03-25 21:00:00,600.1526,599.8993,0.0,25.104,24.514,95.76,93.628,1624.681,24.07599,23.65438,24.71783,94.88502,0.0,4.513003,0.002176945
2017-03-25 22:00:00,619.591,599.826,0.0,24.786,24.375,95.09,92.042,1615.13,23.95068,23.21064,24.53221,93.82999,0.1770833,4.486474,0.003143876
2017-03-25 23:00:00,619.6642,599.7619,0.0,24.695,24.292,94.046,91.785,1677.58,23.34969,23.22535,24.50216,92.82347,0.8927777,4.659945,0.007160559
2017-03-26 00:00:00,619.7741,599.7497,0.0,24.375,24.124,95.644,93.777,1639.29,23.48975,23.27683,24.25315,94.69267,0.2616667,4.553582,0.003374688
2017-03-26 01:00:00,619.6307,599.9329,0.0,24.243,23.944,97.066,95.412,1629.22,23.63731,23.3749,24.07886,96.4229,0.3098612,4.525611,0.003047571
2017-03-26 02:00:00,619.6734,599.7344,0.0,24.253,23.832,96.766,95.742,1694.165,23.67974,23.1279,24.09342,96.23528,1.04,4.706014,0.00489429
2017-03-26 03:00:00,600.9219,599.7344,0.0,23.893,23.602,98.773,95.662,1619.224,23.4446,23.11408,23.74616,97.19829,0.02097222,4.497843,0.002196381
2017-03-26 04:00:00,600.2869,599.8138,0.0,23.642,23.26,99.998,98.766,1543.372,23.48996,23.26,23.41278,99.59974,0.0,4.287145,0.002049971
2017-03-26 05:00:00,600.0702,599.7344,0.0,23.562,23.241,99.998,99.998,1482.759,23.562,23.241,23.41129,99.99786,0.0,4.118775,0.001979824
2017-03-26 06:00:00,600.8975,599.7497,0.0,23.772,23.251,99.998,98.798,1490.687,23.61391,23.251,23.45517,99.82497,0.2129166,4.140797,0.001918285
2017-03-26 07:00:00,600.9127,599.8229,0.0,24.263,23.672,98.859,4.714,1633.021,23.57886,-18.59207,23.92268,96.45145,0.5358335,4.53617,0.005633919
2017-03-26 08:00:00,619.0201,599.7527,0.0,26.617,24.234,94.222,84.109,2260.644,24.43862,23.2073,24.97736,91.74653,1.622708,6.279566,0.01732889
2017-03-26 09:00:00,619.3254,599.7497,0.0,28.259,26.378,84.822,77.562,2859.484,24.51116,23.40269,27.35925,81.24627,2.179165,7.943012,0.04504016
2017-03-26 10:00:00,619.5941,599.7222,0.0,29.359,27.178,81.052,71.453,2459.07,24.51788,22.81408,28.06402,76.91154,2.105278,6.83075,0.05261418
2017-03-26 11:00:00,619.359,599.8229,0.0,30.58,28.04,75.99,64.671,3119.145,24.52821,22.73372,29.34159,70.83458,2.25618,8.664291,0.07188541
2017-03-26 12:00:00,619.5941,599.768,0.0,30.93,29.1,72.822,64.082,3072.57,24.50283,22.48434,30.17073,67.58865,1.821597,8.534916,0.06747434
2017-03-26 13:00:00,619.6581,599.7344,0.0,31.708,30.138,69.176,61.363,3448.61,24.81974,22.73149,31.08792,64.53306,2.165903,9.579473,0.08655019
2017-03-26 14:00:00,600.9829,599.8962,0.0,32.617,29.9,68.404,58.236,3064.761,24.56009,22.39054,31.41985,62.28439,2.046736,8.513226,0.08714308
2017-03-26 15:00:00,619.9451,599.7192,0.0,32.818,31.041,63.562,55.552,2737.885,24.18247,22.23008,31.92432,59.70319,1.774444,7.605236,0.0822594
2017-03-26 16:00:00,620.1404,599.8504,0.0,32.808,31.33,61.707,54.91,2400.526,23.70954,22.17886,32.18937,58.48745,1.615208,6.668129,0.07771743
2017-03-26 17:00:00,620.2289,599.8596,0.0,32.128,28.59,76.105,57.924,2059.6,24.37659,22.01156,30.89976,63.63374,2.001458,5.721111,0.07993
2017-03-26 18:00:00,620.2503,599.7558,0.0,29.34,27.046,83.76,73.285,1644.473,24.57927,23.76324,28.21143,79.0038,1.809514,4.56798,0.04140821
